WORD,Val,Val_sd,joy,joy_sd,anger,anger_sd,sadness,sadness_sd,fear,fear_sd,disgust,disgust_sd
trauer,"-2,1","0,96790604","1,05","0,2236068","1,75","0,9105","3,75","1,4824","2,35","1,3485","1,1","0,3078"
traum,"1,5","0,70710678","3,68","1,14455231","1,44","0,9609","1,6",1,"1,8","1,0408","1,16","0,8"
trauma,"-2,05","0,82557795","1,2","0,89442719","2,1","1,3338","2,65","1,2258","2,85","1,3089","1,1","0,3078"
trauring,0,"1,56347192","2,7619","1,57812426","1,0476","0,2182","1,1429","0,3586","1,2381","0,7003","1,0476","0,2182"
trauung,1,"1,41421356","3,3","1,45457536","1,1","0,3078","1,2","0,5231","1,45","0,6863","1,05","0,2236"
treffer,"1,9","0,87559504","3,0952","1,37494589","1,0952","0,3008",1,0,"1,1429","0,3586",1,0
trend,"0,5","0,52704628","2,2609","1,28690578","2,1304","1,3247","1,3913","0,9409","1,3913","0,9409","1,8261","1,403"
trennung,"-1,7","0,9486833","1,0952","0,3007926","2,619","1,3956","3,619","1,4655","3,2381","1,3749","1,0952","0,4364"
treppe,"0,05","0,65","1,3","0,7326951","1,15","0,3663","1,05","0,2236","1,15","0,4894","1,1","0,3078"
tresor,1,"1,23","2,1","1,4832397","1,05","0,2236",1,0,"1,35","0,7452","1,05","0,2236"
treue,2,"1,52177182","4,0909","1,26901127","1,3182","0,6463","1,3636","0,658","1,2727","0,4558",1,0
triangel,"0,27","1,08","2,1429","1,19522861","1,1905","0,6016","1,0952","0,3008",1,0,"1,0952","0,4364"
trieb,"0,1","0,87559504","2,1667","1,40392824","1,5833","0,8805","1,0833","0,2823","1,375","0,5758","1,8333","1,1293"
tritt,"-0,9","0,56764621","1,2273","0,68534442","2,8636","1,3903","1,8636","1,3556","2,2273","1,4778","1,4091","0,9591"
triumph,2,"0,66666667","3,381","1,35927151","1,2381","0,539",1,0,"1,0952","0,4364","1,0476","0,2182"
trommel,"0,27","1,39","2,0952","1,17918454","1,2857","0,6437",1,0,1,0,"1,1905","0,8729"
tropen,"1,2","0,69585237",3,"1,52177182","1,2","0,4104","1,35","0,8127","1,2","0,5231","1,15","0,3663"
trost,"1,4","1,26491106","3,0435","1,46095426","1,3043","0,635","1,913","1,2761","1,8261","1,1929","1,1739","0,5762"
trotz,"-0,8235294","1,24244598","1,619","1,20317042","3,1905","1,1233","1,5238","0,8136","1,619","0,9207","1,1905","0,6016"
trug,-2,"0,66666667","1,15","0,48936048","2,6","1,4654","1,75","1,1642","2,2","1,3219","1,7","1,0809"
truhe,"0,85","1,08942283","2,6364","1,39882449","1,1818","0,5011","1,2727","0,6311","1,1818","0,5011","1,0909","0,4264"
truppe,"-1,3529412","1,32304408","1,3","0,97872097","1,9","1,0208","1,35","0,8127","1,8","1,0052","1,1","0,4472"
tugend,"1,4","0,6992059","2,65","1,13670808","1,4","0,9403",1,0,"1,1","0,3078","1,05","0,2236"
tulpe,"1,55","0,75915465","3,25","1,29379791",1,0,"1,0833","0,2823",1,0,1,0
tumor,"-2,7","0,57124057","1,04","0,2","2,56","1,3565","3,16","1,4629","3,84","1,179","2,64","1,4399"
tumult,"-1,1","0,99442893","1,25","0,63866637","1,95","1,0501","1,2","0,5231","2,1","1,2937","1,3","0,9787"
tunnel,"-0,7","1,08093527","1,55","1,09904265","1,1","0,3078","1,1","0,3078","1,9","1,1192","1,2","0,5231"
turban,"-0,32","0,99","1,3","0,65694669","1,25","0,5501","1,05","0,2236","1,3","0,6569","1,35","0,8751"
turm,"0,27","1,03","2,4762","1,24976188","1,5714","0,8701","1,619","0,8047","2,0952","0,9952","1,4286","0,8106"
typhus,-2,"1,05409255",1,0,"1,85","1,2258","2,15","1,4244","2,8","1,6416","2,25","1,4096"
tyrann,"-2,6","0,84327404","1,2","0,89442719","3,4","1,2312","1,6","0,8826","2,8","1,2814","1,4","0,9947"
Ã¼bel,"-1,8235294","0,90354817","1,2","0,89442719","2,3","1,4179","2,05","1,3563","2,45","1,572","3,5","1,2773"
Ã¼belkeit,-2,"0,67","1,05","0,2236068","1,95","1,099","1,25","0,7164","2,2","1,3992","3,5","1,3955"
Ã¼berfall,"-2,1","0,57","1,0476","0,21821789","3,0476","1,322","1,8095","1,0305","3,2381","1,5134","1,4286","0,8701"
Ã¼bermut,"-0,1","1,29","1,75","1,29269201","2,15","1,0894",1,0,"1,4","0,8208",1,0
umbruch,0,"1,15470054","1,9048","1,26114083","1,381","0,669","1,4762","1,0779",2,1,"1,1429","0,6547"
umfang,"0,15","0,933302","1,2","0,52314836","1,25","0,6387","1,05","0,2236","1,25","0,6387","1,15","0,4894"
umsatz,"0,08823529","1,42206949","2,65","1,56524758","1,3","0,6569","1,05","0,2236","1,25","0,5501",1,0
umsicht,"1,5","0,52704628","2,6667","1,15470054","1,0476","0,2182","1,0476","0,2182","1,0952","0,3008",1,0
umsturz,-1,"0,66666667","1,381","0,97345727","2,1429","1,1084","1,381","0,5896","1,9524","0,8646",1,0
umtrunk,"1,3","0,67494856","2,5714","1,20712172","1,0952","0,3008","1,0476","0,2182","1,0952","0,4364","1,2857","0,9024"
umweg,"-1,05","0,75915465","1,65","1,08942283","3,15","1,2258","1,2","0,4104","1,5","0,8272",1,0
unart,"-1,4","0,51639778","1,3043","0,87567027","2,5217","1,2011","1,3478","0,5728","1,3478","0,7141","1,5652","0,9921"
undank,"-1,8","0,7677719","1,2","0,89442719","3,6","1,429","1,85","1,268","1,5",1,"1,2","0,5231"
unding,"-1,2","1,19648608","1,05","0,2236068","2,35","1,5313","1,3","0,5712","1,35","0,5871","1,15","0,4894"
unfall,"-2,35","0,67082039","1,2","0,89442719","2,65","1,268","3,1","1,4105","3,4","1,5694","1,4","0,8208"
unfriede,"-2,2","1,03279556",1,0,"2,8571","1,1526","2,2381","1,3002","2,4762","1,3645","1,381","0,8646"
unfug,"-0,2","1,36111409","2,0435","1,26052878","1,8261","0,9841","1,1304","0,4577","1,3478","0,7141","1,0435","0,2085"
ungeduld,"-1,1","0,87559504","1,1429","0,35856858","2,7143","1,0556","1,2381","0,539","1,2857","0,7838","1,1429","0,3586"
ungnade,"-1,7","0,8232726","1,1818","0,85280287","2,2273","1,2318","1,4091","0,5903","1,9091","0,9715",1,0
unheil,"-2,15","0,67082039","1,2","0,89442719","2,3","1,1286","2,6","1,2732","3,45","1,3169","1,1","0,3078"
unkosten,"-1,7","0,48304589","1,1429","0,47809144","2,619","1,244","1,1905","0,5118","1,619","0,9207","1,2381","0,539"
unkraut,-1,"0,94280904","1,3333","0,91287093","2,3333","1,1547","1,0952","0,3008","1,0476","0,2182","1,5714","0,7464"
unlust,"-1,6","0,82078268",1,0,"2,45","1,2344","1,5","0,7609","1,5","0,6882","1,2","0,4104"
unmensch,"-2,5","0,70710678",1,0,"3,1429","1,1526","1,619","1,0235","2,381","1,322","1,8571","1,2762"
unmut,"-1,65","0,67082039","1,25","0,89685441","2,4583","1,3181","1,625","0,8754","1,5417","0,8836","1,0833","0,2823"
unrat,"-1,5","0,9459053","1,2727","0,93512506","2,6364","1,2168","1,2273","0,6119","1,2273","0,5284","2,7727","1,4452"
unrecht,"-2,0294118","0,99955427","1,1905","0,87287156","3,6667","1,1547","1,9524","1,0713","1,9524","0,9735","1,2381","0,7003"
unruh,"-1,2","1,00524938","1,4091","1,00754728","2,2273","0,8691","1,3636","0,8477","1,5909","0,9591","1,2273","0,5284"
unruhe,"-1,3","0,8232726","1,1","0,30779351","2,05","1,191","1,55","0,7592","2,55","0,9445","1,1","0,3078"
unschuld,1,"1,15470054","2,2857","1,38357714","1,0952","0,3008","1,0952","0,3008","1,2381","0,6249","1,0476","0,2182"
unsinn,-1,"1,49071198","1,75","1,29269201","1,95","0,9987","1,1","0,3078","1,1","0,3078",1,0
untat,"-1,7","1,1742859","1,3182","0,94548368","2,7727","1,2318","1,6818","1,0414","1,9091","1,1916","1,4091","0,6661"
unterton,"-0,9","0,73786479","1,0476","0,21821789","1,9524","0,9735","1,4286","0,8106","1,5714","0,9258","1,1905","0,4024"
untier,"-1,2","0,69585237","1,35","0,98808693","1,65","0,7452","1,2","0,5231","2,1","1,3338","1,65","1,04"
untreue,"-2,7","0,48304589",1,0,"3,8095","1,3274","2,7619","1,4458","2,619","1,3593","1,6667","1,0646"
unwesen,"-1,6","0,51639778","1,35","0,98808693","1,85","0,9881","1,4","0,7539","2,3","1,3803","1,3","0,8013"
unwetter,"-1,2","0,78881064","1,75","1,1641577","1,7","0,9787","1,35","0,6708","2,55","1,191","1,15","0,4894"
urlaub,"2,45","0,51041779","4,15","1,13670808","1,05","0,2236","1,15","0,3663","1,1","0,3078",1,0
urlauber,"1,9","0,87559504","3,2381","1,2208506","1,4762","0,7496","1,0952","0,3008","1,0952","0,3008","1,1429","0,3586"
urne,"-1,6","1,17378779","1,1","0,4472136","1,65","1,04","3,35","1,4609","2,95","1,191","2,35","1,387"
urteil,"-0,15","1,18210339","1,2","0,52314836","1,75","1,2513","1,5","0,7609","2,1","1,1653",1,0
urwald,"1,35","1,03998988","3,1","1,41048704","1,65","1,2258","1,7","0,9234","2,05","1,099","1,35","0,5871"
vampir,"-0,5","1,67017175","1,75","1,33278497","1,35","0,8127","1,25","0,5501","1,85","1,1367","1,7","1,2607"
vanille,"1,3","0,67494856","3,381","1,24403338",1,0,"1,0476","0,2182",1,0,1,0
vater,"2,1","1,28668394","3,3636","1,13580073","1,7727","1,2699","1,8636","1,3903","1,6818","1,2105","1,1364","0,4676"
vehemenz,"-0,4","0,96609178","1,3","0,57124057",2,"1,0761","1,05","0,2236","1,15","0,4894",1,0
veilchen,1,"1,05409255",3,"1,51657509","1,2857","0,6437","1,1905","0,5118","1,2857","0,7838","1,1429","0,3586"
ventil,"0,45","0,88704121","1,55","1,05006265","1,25","0,5501",1,0,1,0,"1,1","0,4472"
venus,"1,6","0,94032469","2,7727","1,23179382","1,0909","0,4264","1,2273","0,5284","1,1818","0,5885","1,3636","0,9535"
veranda,"1,1","0,99442893","2,9048","1,26114083",1,0,"1,0952","0,3008",1,0,1,0
verband,"-1,18","1,26","1,381","0,66904338","1,2857","0,4629","1,2381","0,7003","1,7619","0,8891","1,1429","0,3586"
verbot,"-1,8","0,61558701","1,05","0,2236068","2,8","1,2397","1,4","0,7539","1,4","0,7539","1,05","0,2236"
verdacht,"-0,7","0,67494856","1,0952","0,3007926","2,381","1,1609","1,381","0,669","2,1905","1,0305","1,0952","0,3008"
verderb,"-2,1","0,56764621","1,0476","0,21821789","2,2381","1,1792","1,4762","0,7496","1,8571","1,0142","2,2857","1,1892"
verehrer,"1,5","0,84983659","3,5714","1,16496475","1,2857","0,6437","1,2381","0,539","1,4286","0,8701","1,1429","0,4781"
verfall,"-1,8","0,63245553","1,2","0,89442719","1,6","0,7539","2,6","1,1877","2,4","1,3139","2,1","1,3727"
verkehr,"-0,2352941","1,39390064","1,5238","1,07791686","2,0476","0,9735",1,0,"1,1905","0,5118","1,1905","0,8729"
verlies,-2,"0,66666667","1,0952","0,43643578","2,2381","1,3002","1,9048","1,2209",3,"1,2649","2,0952","1,3381"
verlust,"-2,2","0,78881064",1,0,"2,55","1,191","3,35","1,387","2,7","1,2183","1,05","0,2236"
vermÃ¶gen,"1,32352941","1,1206218","3,2381","1,33808676","1,4286","0,7464","1,0476","0,2182","1,1429","0,4781",1,0
vernunft,"1,5","1,08012345","2,9524","1,24403338","1,3333","0,6583","1,2381","0,7003","1,1429","0,4781",1,0
verrat,"-2,4","0,68055705","1,25","0,91046547","3,85","1,387","2,3","1,2607","2,6","1,2312","1,5","1,0513"
verruf,"-1,65","0,58714295","1,05","0,2236068","2,5","1,1921","1,4","0,6806","1,6","0,7539","1,1","0,3078"
versager,"-2,1","0,73786479","1,0476","0,21821789","3,2857","1,2705","2,1905","1,167","2,4286","1,0757","1,3333","0,6583"
versehen,"-0,4117647","0,95719436","1,1429","0,47809144","1,7619","0,8891","1,5238","0,8136","1,4286","0,5976",1,0
verstand,"1,9","1,197219","3,0476","1,24403338","1,1905","0,5118","1,0476","0,2182","1,0476","0,2182",1,0
versteck,"-0,2","0,91893658","1,9048","1,2208506","1,4286","0,8106","1,3333","0,7303","2,0952","1,1792","1,1429","0,4781"
versuch,"0,2","0,42163702","1,8","1,1050125","1,2","0,4104","1,05","0,2236","1,45","0,6863",1,0
vertrag,"-0,3823529","1,25564678","1,5","0,6882472","1,3","0,7327","1,1","0,3078","1,35","0,5871","1,05","0,2236"
verweis,"-1,5","0,70710678","1,2381","0,88908728","2,7143","1,2306","1,5238","0,8136","1,8571","1,0623","1,1429","0,3586"
verzehr,"0,4","1,17378779","2,1905","1,20909254","1,1905","0,5118",1,0,"1,1429","0,4781","1,2857","0,6437"
verzicht,"-1,3","1,05934991","1,2381","0,53895843","2,0952","1,4108","1,7619","0,8309","1,5238","0,8729","1,1429","0,3586"
veto,"-0,6","0,96609178","1,75","1,11803399","2,55","1,1459","1,25","0,7164","2,05","1,0501","1,1","0,3078"
villa,"1,4","0,82078268","3,6087","1,37308976","1,5217","1,0388","1,2609","0,6192","1,1304","0,4577","1,4348","0,8958"
virus,"-2,15","1,18210339","1,2","0,81649658","2,6","1,3229","2,12","1,394","3,36","1,2207","2,56","1,2936"
visum,"-0,05","1,46808145","1,75","1,39096463",2,"1,3513","1,5","1,1034","1,625","1,1349","1,4583","0,8836"
vitamin,"1,8","1,13529242","2,9524","1,20317042",1,0,1,0,"1,0476","0,2182","1,0476","0,2182"
vogel,"1,2","0,83350875","3,1739","1,3021721","1,1739","0,6503","1,087","0,2881","1,1739","0,491","1,4348","0,9451"
volk,"0,14705882","1,28233577","1,9","1,20961064","2,3","1,3803","1,8","1,2814","2,05","1,4681","1,7","1,3018"
vollmond,"1,6","0,6992059","3,05","1,27630222","1,2","0,5231","1,45","0,6863","1,45","0,9445","1,1","0,3078"
vorbau,"0,5","1,10023921","1,25","0,5501196","1,15","0,4894",1,0,1,0,1,0
vorbild,"1,1","0,87559504","2,8095","1,07791686","1,0476","0,2182",1,0,"1,2381","0,4364",1,0
vorfall,"-0,5","0,70710678","1,5","1,10023921","1,65","0,9881","1,15","0,3663","1,9","0,9119",1,0
vorhaben,"0,97058824","0,83431315","2,35","0,98808693","1,15","0,3663",1,0,"1,3","0,5712",1,0
vorliebe,"1,4","1,26491106","2,9524","1,32197543","1,1905","0,5118","1,0952","0,3008","1,2381","0,7684","1,1429","0,6547"
vormund,"-0,6","1,17378779","1,1905","0,51176632","2,0476","1,244","1,1905","0,6796","1,3333","0,5774","1,0476","0,2182"
vorrat,"1,25","0,91046547","2,75","1,51744245",1,0,1,0,"1,15","0,3663","1,1","0,4472"
vorsicht,"0,2","0,78881064","1,3333","0,65828059","1,2381","0,539","1,1429","0,3586",2,"0,9487","1,1429","0,4781"
vorsorge,"1,4","0,84327404","2,4762","1,43593341","1,2381","0,539","1,0952","0,3008","1,8095","1,0779","1,0476","0,2182"
vorspiel,"1,9","0,56764621","2,9048","1,26114083","1,1905","0,5118","1,2381","0,539","1,3333","0,6583","1,2381","0,539"
vorstand,"-0,9411765","1,15315579","1,3333","0,65828059","1,8571","1,3522","1,0952","0,3008","1,2381","0,6249","1,1429","0,3586"
vorteil,"1,8","0,91893658","3,0476","1,11696869","1,4762","0,6016",1,0,"1,0952","0,3008",1,0
vortrag,0,"0,81649658","1,7727","1,23179382","1,4091","0,6661","1,1818","0,6645",2,"0,6901","1,1364","0,6396"
vorwand,"-0,8","0,63245553","1,3333","0,91287093","2,7619","1,0911","1,4286","0,8701","1,619","1,0235","1,0476","0,2182"
vorwurf,"-1,8","0,63245553",1,0,"3,55","1,2763","1,95","1,1459","2,45","1,191","1,3","0,9234"
vorzug,"0,9","1,10050493","2,15","1,22581874","1,55","0,8256","1,05","0,2236","1,15","0,4894",1,0
vulkan,"0,2","0,78881064","1,95","1,23437604","1,35","0,6708","1,1","0,3078","2,35","1,1821","1,15","0,3663"
waage,"0,4","1,14248114","1,4545","0,80043278","1,9091","1,306","1,2727","0,6311","1,5455","1,0568","1,4545","0,9625"
wabe,"0,32","1,25","1,7","0,97872097","1,1","0,3078","1,05","0,2236","1,15","0,4894","1,9","1,2524"
wache,"-0,7","1,26074331","1,6087","0,98807114","1,5217","1,0388","1,1304","0,3444","1,6957","1,0196","1,1739","0,491"
wachstum,"1,6","0,84327404","2,9048","1,17918454","1,1905","0,5118","1,1429","0,3586","1,1905","0,4024","1,0952","0,3008"
waffe,"-2,35","0,67082039","1,3636","1,17697977","3,1818","1,3675","2,1818","1,3675","3,4091","1,469","2,0455","1,3965"
waffel,"1,95","1,13","3,2","1,50787407","1,25","0,7864",1,0,"1,15","0,4894","1,2","0,4104"
wagemut,"1,1","0,56764621","2,3","1,30182059","1,25","0,6387","1,05","0,2236","1,75","0,9105",1,0
wagen,"1,05882353","0,95159122","2,2609","1,28690578","1,3478","0,7751","1,0435","0,2085","1,2609","0,6887","1,0435","0,2085"
wagnis,"0,4","0,84327404","1,9","1,20961064","1,4","0,9947","1,25","0,9105","2,55","1,1459",1,0
wahl,"0,11764706","1,27361823","2,05","1,31689427","2,65","1,4244",2,"1,3377","2,2","1,3992","1,6","1,1425"
wahn,"-2,3","0,8232726","1,45","1,09904265",2,"1,026","2,25","1,1642","3,2","1,2814","1,5","0,6882"
wahnsinn,"-1,7","0,8232726","1,619","1,02353263","2,0952","1,4108","1,4762","1,0305","2,5238","1,3274","1,5714","0,9783"
wahrheit,"2,5","0,84983659","3,5238","1,24976188","1,3333","0,6583","1,381","0,669","1,5714","0,7464","1,0952","0,4364"
waise,"-1,85","0,98808693","1,2273","0,86914398","2,0455","1,2902","3,2727","1,2025",2,"1,1952","1,2273","0,5284"
wald,"1,5","0,84983659","3,5909","1,09801079","1,4091","0,9591","1,5455","0,9625","2,4091","1,3331","1,3182","0,7799"
walnuss,"0,86","1,32","2,25","1,29269201","1,1","0,4472",1,0,1,0,"1,4","0,8208"
walzer,"1,05","1,19097483","2,6","1,53554379","1,05","0,2236","1,15","0,4894",1,0,"1,3","0,9234"
wand,"-0,2647059","0,82787876","1,75","1,29269201","1,45","0,8256","1,25","0,7164","1,3","0,6569","1,1","0,3078"
wange,"1,2","0,83350875","2,7083","1,51741103","1,0833","0,2823","1,0833","0,2823","1,0417","0,2041",1,0
wanne,"1,15","0,87509398","2,7917","1,47380509","1,1667","0,4815","1,125","0,3378","1,0417","0,2041","1,125","0,4484"
wanze,"-1,3","1,08093527","1,1818","0,58848989","2,0909","1,4445","1,0909","0,2942","1,8182","1,097","3,4545","1,405"
warnung,"-0,3","1,25166556",1,0,"1,7","1,0809","1,2","0,4104","2,75","1,2927","1,2","0,6959"
warterei,"-1,7","0,8232726","1,0476","0,21821789","3,5714","1,1212","1,1905","0,5118","1,2381","0,539","1,1905","0,6796"
warze,"-1,8","0,95145318",1,0,"2,1304","1,4864","1,2174","0,5184","1,8261","1,2304","3,9565","1,0651"
wasser,"1,55","0,99868334","3,25","1,48235233","1,05","0,2236","1,2","0,4104","1,5","0,8272","1,15","0,4894"
watte,1,"0,79471941","2,5238","1,28914885","1,0952","0,4364","1,0952","0,4364","1,1905","0,5118","1,381","0,9735"
weber,0,"0,64888568","1,4348","0,89575194","1,087","0,417","1,087","0,417","1,087","0,417","1,3478","0,7141"
wecker,"-1,64","1,22",1,0,"2,65","1,268","1,15","0,3663","1,1","0,3078","1,4","0,8208"
wehklage,"-1,9","0,87559504",1,0,"1,9048","1,136","2,5714","1,0757","1,7143","1,0071","1,1905","0,4024"
wehmut,"-1,1","1,25236618","1,3","0,97872097","1,5","0,7609","3,2","1,2814","1,85","1,1821","1,25","0,7164"
wehr,"-0,6","0,6992059","1,1","0,30779351","2,5","1,2354","1,8","1,1517","2,5","1,3955","1,85","1,3089"
weide,"1,25","0,96654567","2,7826","1,44463024","1,1739","0,491","1,5217","0,9941","1,2609","0,7518","1,1304","0,4577"
wein,"1,8","0,91893658","2,9048","1,41084237","1,381","0,669","1,2381","0,4364","1,2381","0,539","1,5714","0,9258"
weisheit,"2,3","0,9486833","3,4762","1,40068011","1,1429","0,3586","1,1905","0,5118","1,1905","0,6796",1,0
weite,"1,4","1,39170475","3,2609","1,21421098","1,1739","0,491","1,3043","0,635","1,6087","0,8388","1,087","0,417"
welle,"1,65","1,13670808","3,2609","1,45281518","1,087","0,2881","1,1739","0,491","1,6522","0,8847",1,0
welpe,"1,95","1,05006265","4,125","1,36134524","1,0417","0,2041","1,1667","0,5647","1,0833","0,2823","1,125","0,3378"
welt,"1,9","0,87559504","3,0952","1,2208506","1,6667","0,7303","1,619","0,669","1,9048","1,0911","1,1905","0,4024"
weltall,"0,8","1,22927259","2,85","1,30887658","1,1","0,3078","1,3","0,7327","1,5","0,8272","1,1","0,4472"
weltruhm,"1,8","0,78881064","2,8095","1,47034172","1,2857","0,7838","1,0476","0,2182","1,6667","1,1547","1,1905","0,6796"
werbung,"-0,5","0,97182532","1,35","0,67082039","2,95","1,191","1,1","0,3078","1,1","0,3078","1,25","0,7164"
werk,"0,67647059","1,06516717","2,55","1,09904265","1,3","0,6569","1,25","0,5501","1,45","0,7592","1,35","0,8127"
wert,"1,05882353","1,01328079","2,65","1,26802789","1,75","1,0195","1,55","0,7592","1,75","0,9665","1,4","0,7539"
werwolf,"-1,7","0,8232726","1,45","0,88704121","1,4","0,6806","1,2","0,4104","2,45","1,2763","1,85","1,1367"
wespe,"-1,2","1,19648608","1,3478","0,93462173","2,5652","1,3425","1,3043","0,9261",3,"1,5076","2,3913","1,2699"
weste,"-0,09","0,97","1,2917","0,62409355","1,0833","0,4082","1,0417","0,2041","1,0417","0,2041","1,0833","0,2823"
whisky,"0,4","1,26491106","1,95","1,05006265","1,4","0,8208","1,2","0,4104","1,45","0,887","1,75","0,9105"
wiege,"1,1","0,91190951","2,5217","1,30973853","1,087","0,417","1,1304","0,3444","1,1304","0,3444","1,1304","0,3444"
wiese,"1,55","0,88704121","3,4091","1,36831808","1,0909","0,4264","1,2727","0,6311","1,0909","0,4264","1,1364","0,4676"
wille,"1,7","0,7326951","3,2","1,3540064","1,44","0,7681","1,4","0,7071","1,6","0,9129","1,12","0,4397"
willen,"1,23529412","1,12973109","2,45","1,39453822","1,4","0,8208","1,25","0,7164","1,45","0,7592",1,0
wind,"1,26470588","1,37749935","2,6","1,31389337","1,55","0,7592","1,45","0,7592","1,35","0,5871","1,2","0,5231"
winter,"0,32352941","1,82109837","2,45","1,39453822","1,65","0,9881","1,65","0,8751","1,4","0,7539","1,15","0,3663"
wippe,1,"1,31","2,6087","1,26990087",1,0,"1,087","0,2881","1,087","0,2881","1,1304","0,4577"
wirkung,"0,6","0,51639778","2,05","0,88704121","1,2","0,4104","1,05","0,2236","1,3","0,6569","1,1","0,3078"
wirrnis,"-1,6","1,0749677","1,4","0,99472292","2,1","1,0712","1,25","0,5501","1,75","0,9665","1,05","0,2236"
wissen,"2,02941176","0,79716521","3,4","1,39170475","1,2","0,6959","1,1","0,3078","1,2","0,5231",1,0
witwe,"-1,35","0,87509398","1,1818","0,85280287","1,6818","1,0414","2,8636","1,3556",2,"1,1952","1,2273","0,6119"
witwer,"-1,35","1,22581874",1,0,"1,35","0,8127","2,95","1,3169","1,75","1,1642","1,15","0,4894"
woche,"0,15","0,8127277","1,6364","1,21676599","1,5","1,0118","1,2727","0,8827","1,4545","0,9625","1,3182","0,8937"
wodka,"-0,1","1,55258698","2,2727","1,35160639","1,6364","0,8477","1,2273","0,6853","1,3182","0,7162","2,2727","1,1205"
wohltat,"1,8","0,63245553","3,381","1,07126983",1,0,1,0,1,0,1,0
wohnheim,"-0,4","0,96609178","1,5238","0,8135753","1,4286","0,7464","1,2857","0,7171","1,2857","0,5606","1,6667","1,0165"
wohnung,"1,1","0,99442893","2,8","1,23969436",1,0,"1,1","0,3078","1,1","0,3078",1,0
wolke,1,"0,94280904","3,1818","1,29601454","1,0909","0,2942","1,3636","0,7267","1,1818","0,5011",1,0
